"","date","B1_cv","B2_cv","B3_cv","B4_cv","B1_glcm_contrast_std","B1_glcm_homogeneity_std","B1_glcm_dissimilarity_std","B1_glcm_entropy_std","B1_glcm_ASM_std","B2_glcm_contrast_std","B2_glcm_homogeneity_std","B2_glcm_dissimilarity_std","B2_glcm_entropy_std","B2_glcm_ASM_std","B3_glcm_contrast_std","B3_glcm_homogeneity_std","B3_glcm_dissimilarity_std","B3_glcm_entropy_std","B3_glcm_ASM_std","B4_glcm_contrast_std","B4_glcm_homogeneity_std","B4_glcm_dissimilarity_std","B4_glcm_entropy_std","B4_glcm_ASM_std","B1_window_3","B1_window_5","B1_window_7","B1_window_9","B2_window_3","B2_window_5","B2_window_7","B2_window_9","B3_window_3","B3_window_5","B3_window_7","B3_window_9","B4_window_3","B4_window_5","B4_window_7","B4_window_9","site"
"329",20240709,0.147357017654515,0.25955679629034,0.158615836768543,0.127503416145172,3.33894615123267,0.152879453015717,0.690764439396414,0.334108450861635,0.0932654256009311,5.96668137923718,0.167844570819627,0.962197424968382,0.3097013549135,0.0826322928350795,3.27716463554455,0.154621420601822,0.687339391715148,0.333343201241,0.0911043457817911,3.41435603119899,0.159733350238626,0.666551797296824,0.416377443400399,0.137025912776687,2.15893408642597,2.86837178611322,3.23775425195362,3.47225880761825,3.24179068176785,4.24260387395419,4.55394704361855,4.55890148411853,3.17436405831465,4.44318185800575,5.33013165412711,5.93488178087575,4.71076730293139,6.95088974992129,8.54230095660281,9.733879774605,"site36"
"429",20240812,0.114118167576802,0.242400537843977,0.117487581680129,0.162713845771071,3.5140500424177,0.171792710889297,0.748387449752259,0.38054736186728,0.111577669110303,6.62906683523738,0.208971237834777,1.10247614706239,0.461807090868657,0.145022682147786,4.62126639821845,0.183353064383941,0.863886510372913,0.406032089195546,0.123063190195424,4.64271254147671,0.162447426047668,0.791559310318894,0.375531999203107,0.107432025894935,2.22133068454141,2.93437941815571,3.43642925100843,3.87983573781679,2.80320335165745,3.89074784118204,4.63092370448392,5.24739160873484,2.21023249597513,2.99469563134788,3.51203929952604,3.93811029060315,5.86434093883202,8.53209671770697,10.3193129543761,11.6071626567399,"site36"
"130",20240408,0.0568234654969369,0.0719378001388065,0.0554035988279103,0.107282953948614,5.56436491792076,0.131753847107503,0.8221137657133,0.254951767566714,0.0652530531380527,5.14190742009342,0.144810169700326,0.837168840994235,0.264912816802699,0.0643906182268817,5.7066584249495,0.117705702154948,0.809366158608869,0.205175784913205,0.0429069183938983,3.90246070027703,0.136289126468137,0.717356869092815,0.262097086133332,0.0702422136634019,1.66820975460699,2.0756910029369,2.34413638275382,2.49092459983592,1.83786014205866,2.5878199384371,3.15721084019544,3.567499872561,1.82138971778221,2.02699131675084,2.20459288048946,2.25095635082388,2.44442544130531,3.16376730172648,3.54876203245446,3.75226996127303,"site37"
"230",20240513,0.165994359574783,0.34665768049016,0.118357468731294,0.148732367665259,4.22753692207804,0.175064697279528,0.822999539957464,0.378754316930184,0.110813611426801,5.80419817977133,0.20287393785928,1.00684683430257,0.468790921910792,0.160970720821991,8.11761053582252,0.139659759086803,1.07133774375379,0.223059474941595,0.047978086329379,5.31354234436416,0.136248794070771,0.865016069500678,0.234032887256544,0.0495213526272799,3.00809416261373,4.10460343481568,4.81448791115992,5.35920673110989,3.71918127503213,5.5292295785875,6.82333696786585,7.82977078802719,3.29824006300761,4.3184765268698,4.74940365630845,4.74697864189784,4.61302894280661,6.1801250489628,6.94104104931853,7.18366247317595,"site37"
"330",20240709,0.19347041089344,0.28163433095907,0.163772475609775,0.125611251470414,5.59312262481262,0.171949414756232,0.947832758874186,0.342948081793666,0.0884742989353441,6.56152592395415,0.198360598506923,1.10386373259238,0.373544951742176,0.0984995029855706,7.9882946338754,0.141293758614276,1.07631100814613,0.221422713186972,0.0495076669788411,4.95078562744141,0.162319692842792,0.883127574658038,0.31496025938945,0.0880308326830355,3.05906882450364,4.11499306546937,4.56005706066576,4.64595170844092,3.91761292061601,5.22121653481937,5.58861067275417,5.50358586373571,3.7051437464882,5.10671468141461,5.69492531680598,5.70845297459589,4.29893374679583,5.39852915487369,5.69161612128026,5.71548344206302,"site37"
"430",20240812,0.391348549031638,0.518939530382412,0.380223699602199,0.168274135029417,9.47074155927379,0.214620391438646,1.31785605304363,0.440150136068225,0.132940704508836,9.4743830261131,0.213983494522231,1.29784319608723,0.450767405629635,0.136279187344414,9.66633311039216,0.210380232298821,1.31044542203039,0.428640455544546,0.124250064284944,6.40278589007595,0.134208151389007,0.922337386828602,0.220723077284892,0.0457468917050779,9.94336381907702,13.0187294625985,14.0736897707561,14.1997911620193,10.44115277092,13.6069981667395,14.5856898127995,14.6007330133055,9.39915768150148,12.4025948894391,13.4004439541312,13.4552638215283,4.9884878256554,6.11232468667696,6.28189690115269,6.10265231541215,"site37"
"131",20240408,0.405877456492535,0.408243010497317,0.405947726839438,0.415186807366145,78.3767786831513,0.132933297730683,2.77057824292228,0.493507580237866,0.223522674391747,69.2909784632368,0.158041417515442,2.60601386708954,0.564108427391539,0.249677214723406,80.3132221772726,0.145355587882538,2.79031552000773,0.494098944759058,0.205796090291989,74.9292319160199,0.163265312031293,2.67977511307121,0.568802050380275,0.237613182982746,19.1790654621,23.3739310929861,26.1637013924269,28.075917416563,17.1934305848757,20.8377635969164,23.1624970089808,24.613796155797,21.769215243338,26.6030627263712,29.8982771896049,32.2210068250643,21.3949120934626,26.0256969081125,28.9119986758909,30.7367028443397,"site38"
"231",20240513,0.41690469634452,0.494068221181657,0.407603343994345,0.439846767806131,67.7061727638188,0.206387277743956,2.57800721859653,0.67099779738795,0.276529006221534,43.4319747051543,0.23579784889526,2.06447793649389,0.644239790327546,0.252875519464469,83.3771783629893,0.152562631518703,2.8172869849956,0.515760233510765,0.212079643844058,59.1656151632487,0.179321047450495,2.33218285439188,0.52879683880817,0.211067816426224,11.296230778487,13.4700091105934,14.6748340848336,15.2809487389594,8.8081431366072,10.3517682119067,10.7631236769284,10.4661596217278,15.0276220974508,18.043863616006,19.9028652383669,21.1579457349697,21.0990158180733,25.4688200567223,27.9222380606702,29.2430297844927,"site38"
"331",20240709,0.41418515729167,0.470830103112586,0.409887712500493,0.423884423136756,72.0016389352056,0.169859861644875,2.62968182207268,0.542458552224788,0.21790926469375,51.3653517630597,0.22808072796859,2.21769475753895,0.626313997270553,0.247395115875069,79.8964142687364,0.155759484963386,2.76714550603021,0.525619445417776,0.221009004447281,75.13406645322,0.193280124974376,2.68446039258249,0.557226078653421,0.218942570446941,11.0470660906531,13.154787802904,14.1867106956367,14.6017726983434,9.50443446163557,11.1605456236295,11.5386338162578,11.212916318921,15.9709857511666,19.1775905936822,21.132889506457,22.3103948232844,20.8837378202685,25.3431446484922,27.9866511349148,29.4432002544652,"site38"
"431",20240812,0.395044194890271,0.458446771189977,0.405465859746338,0.400545169160864,53.6601161459377,0.194142127290139,2.40483760456314,0.537287176429879,0.206379380235678,32.4183313087182,0.211243199350158,1.83577594015967,0.533781798622821,0.198644873039601,41.9419862658088,0.190456718229148,2.08899505677305,0.53556269863541,0.207178948418362,52.5993473854036,0.178551571461258,2.33983922696084,0.481484488043944,0.171316491083103,9.41808982773506,11.7081082485626,12.8905557206463,13.4601729138897,8.12205198767766,9.95445780553139,10.4651774447768,10.2604303282815,9.81055812574618,12.1063447724095,13.1364058052259,13.4534505833464,17.4004555316994,21.9414378265257,24.508270363857,25.8745682711741,"site38"
"132",20240408,0.0480192559518459,0.0712807284339508,0.0515141146471018,0.0991883570443886,6.40548850711452,0.12784402199254,0.874729249373504,0.252275676286621,0.0660989165059971,6.27973719258017,0.130260462835897,0.857999702692195,0.227762076204292,0.0480127692398949,6.68562038241177,0.126246337852404,0.896959856486299,0.206390153053389,0.0471803348898544,4.71420096365153,0.129902179723102,0.758815395713653,0.223226679024072,0.0501088485129704,1.67824821687779,1.89121846473527,1.847666337664,1.69728283039447,2.71026424351379,3.63347383490213,3.99238684403077,3.96489907343381,1.84846140730885,1.8019931639933,1.83394207024909,1.92158784624844,2.43938602062831,3.35233590852154,4.18631571271086,4.93873533232394,"site39"
"232",20240513,0.13162045147271,0.240874367419742,0.0976661105600462,0.0866291150956993,4.63085510323639,0.134905359132994,0.745686942099412,0.253545173658014,0.0568981953518137,7.13494267767317,0.172590772491871,0.972661852607696,0.360458247277198,0.107138994079631,3.31819485043694,0.114305406845306,0.582040839237847,0.230738793933396,0.0547486434210119,4.70554879864535,0.132928570164407,0.786928518349197,0.257843368417388,0.0584449624307394,3.29724804779302,4.16443717394251,4.19542018449464,3.84601409594649,5.5695311757236,7.52650801125228,8.03370567117822,7.90719020748783,2.97710107724851,3.72560668992411,3.93340058214916,3.81373269319471,3.56457994723783,5.34310103301552,6.99195510533508,8.34405686749013,"site39"
"332",20240709,0.121853881487738,0.220082930312909,0.0955542781180723,0.100303585422365,4.91112272752234,0.147998016872485,0.817608466931002,0.285329719866744,0.0723355256178058,7.14282621787687,0.170161822507853,0.987392205268118,0.36403771002329,0.107226016944068,3.66460236179924,0.126710635567897,0.648922263607114,0.239367103068294,0.0550670460235118,3.72235904518602,0.135664942675253,0.691456400415797,0.257841721898556,0.0625216045706107,2.89421764233208,3.72000065218536,3.84449578414512,3.63102887276515,5.03676053282441,6.76233422876988,7.36903937408354,7.37833822914228,3.04123345444536,3.8308263177085,3.83960842918758,3.57931795504836,3.71384114125767,5.73857037076071,7.60735720774023,9.19846965033454,"site39"
"432",20240812,0.161225174603058,0.300135872322637,0.169663679505442,0.136869342945285,7.54999631225412,0.171915437715489,1.05699229826136,0.338731436356776,0.0957943802720866,9.29116318256387,0.194458616272138,1.21937053605811,0.384731515966882,0.115451667198995,7.76989409901555,0.171552931952538,1.08389809272423,0.313034222260343,0.0773809200660008,4.41348846206145,0.131870783140596,0.758050288869958,0.238928436047084,0.0542907637380576,3.80761573533821,4.93983677063459,5.08511343724338,4.77289842034178,5.90568750632331,8.05017862948308,8.72708093527843,8.76998711139415,4.39957425206882,6.14810113427012,6.80060564090697,6.83300938969758,4.31085430151464,6.38171703587919,8.22070712058527,9.79800331243284,"site39"
"133",20240408,0.121174368401194,0.126073697283104,0.125846632904432,0.1442206731303,24.497718214454,0.112540818303793,0.838878376018479,0.467951233180671,0.228534315549941,22.2188949533312,0.118697998961422,0.805368465860341,0.470947844833295,0.211920565324753,21.3519253541763,0.12099221339389,0.78711491350947,0.45921619652644,0.203790962161657,20.8794573756558,0.119185178612795,0.785918129533296,0.482701132105356,0.224387862164539,5.49682886347813,6.9686996788108,8.12408899697365,9.09229778333036,4.8408844697233,6.10237136953059,7.08541161394427,7.89318540793964,6.42345831590179,8.07404686578092,9.42045567690571,10.5641691144176,7.25961008500913,9.33609191169937,10.9704994955203,12.3210169774772,"site4"
"233",20240513,0.130585643608246,0.184507870330412,0.137699514037966,0.150476832450832,22.8192642066964,0.132906097824148,0.83345728398198,0.469851800207172,0.194526544618279,11.8810829383274,0.159609436151074,0.744379420367082,0.441012142068629,0.153529856406207,18.5260074754206,0.130559326193568,0.767302187858504,0.442709848353877,0.175954900453399,16.9512884742693,0.128084367906147,0.724067951044633,0.458953111841471,0.188985786485724,3.26896576520913,4.10812870501082,4.74243271380317,5.24211374818622,2.36952130911211,3.01610806358396,3.36891159290706,3.5497213432355,4.60912952391568,5.7532564356229,6.69195263307889,7.47101400658991,7.3166004753303,9.30765452050448,10.7879445300818,11.9783655674595,"site4"
"333",20240709,0.139100066506512,0.18001647086709,0.134197851754152,0.132710740578637,20.5892436156231,0.128126144955985,0.782274244663214,0.495026136983807,0.226250688571704,16.824792223039,0.153656991511233,0.779463428013459,0.475944444448402,0.182947928419005,19.6695332317877,0.122133000529833,0.764952719829522,0.447795893438787,0.190191589426261,14.1823825885551,0.131099933813918,0.674974887356531,0.497391458447008,0.226272385630781,3.49689300800579,4.50632943600879,5.31250286078612,5.98279555034232,2.81917514445596,3.64551934741658,4.23606604443509,4.68869610555714,5.24992206621188,6.67209853254237,7.82383889597544,8.79936149450877,6.16948101579833,7.95044423949341,9.23498549074372,10.2418715279285,"site4"
"433",20240812,0.139903564706497,0.173458537260462,0.139831148441757,0.133887018330866,20.384690728255,0.133584536669365,0.799907018405328,0.478816330697989,0.209663517451448,12.5203378311187,0.160568185639824,0.742234739831491,0.469188010992407,0.175166964492347,18.254704136855,0.131091992044993,0.75957313665972,0.449396030575764,0.190107425689526,15.3227909615914,0.14271652694489,0.729339014691184,0.554421777066901,0.265558792993198,3.3203617885485,4.33039846085678,5.11800789031602,5.74977615181535,2.42858368551857,3.24206970121856,3.80495929970091,4.21628904350509,3.11145996625952,4.03987045893981,4.76138857949326,5.34156915842414,6.13031306282212,8.07941651745186,9.56966733813512,10.7868269406675,"site4"
"134",20240408,0.0788742499384751,0.1120058691494,0.0545056275901952,0.090222426473859,3.03634715222425,0.159247540439937,0.610567073775906,0.451768520254059,0.168419931655472,2.53086598382786,0.161879447866786,0.578657116639145,0.472638757147801,0.17878876352339,2.71092379297431,0.141202872392753,0.583319652166349,0.323743220042661,0.0910378635651002,3.90853087823877,0.152975435752129,0.739210993935656,0.318549954986634,0.0869503997966185,2.60860536106628,3.80636976250987,4.64342346733529,5.22744228820205,3.07131601862373,4.5427769176947,5.60277904746516,6.37516949535865,2.10799603510171,2.57864235075242,2.98147459255542,3.29118292795759,2.79047369408595,3.82143736993662,4.47638792349649,4.85572877952923,"site5"
"234",20240513,0.189832877942378,0.367533770774721,0.107624765960447,0.148423242550965,2.57298118688055,0.179670859249475,0.606818973749427,0.573879104037879,0.245131346880908,2.92828804003587,0.198160093116984,0.691056312448428,0.596724088733614,0.249795626227016,2.17723106426233,0.155203425800318,0.546613013751982,0.413016726290377,0.140144152302436,4.66626951048638,0.184469459395305,0.886390818460895,0.396784509081482,0.123984116342867,4.3708330744263,6.49177252112017,7.93890039364732,8.94447234481864,5.17992838758824,7.80130601343612,9.6459494583162,10.9915311035673,3.04126667728457,4.21557528201473,4.98571902389852,5.47904618763068,4.95337508604704,6.99267199227925,8.14164362391777,8.74661013602791,"site5"
"334",20240709,0.207919243234692,0.327313530275706,0.128982622406185,0.108260118525217,2.65486609840933,0.185141859335585,0.640280880247877,0.575071463494553,0.246794247266127,3.21688257054942,0.186763354418343,0.704031018698027,0.541297106985115,0.22175846895473,2.60677903029081,0.153260174573748,0.588223377853398,0.394530232046337,0.129138976095399,6.43938487352146,0.182833718252107,1.05455033709771,0.35967929414039,0.103221700455341,4.32623094513274,6.65245564256041,8.35287774194435,9.63544827784506,5.52684069348217,8.42118682972648,10.4543556786936,11.9478416183599,3.40831757113146,4.87858467953309,5.86376390505423,6.51594628898296,3.83109004273026,5.17247618002204,5.76967834711228,5.96185741849633,"site5"
"434",20240812,0.244145849466397,0.406866143428939,0.269456046409368,0.166861768161872,3.05514846755091,0.18817741336995,0.67221513402873,0.60241691832637,0.26762778067743,3.16335413822225,0.195001809367611,0.705417072050298,0.604087901445116,0.261127269649084,2.8831768080523,0.185209847619331,0.657392334735272,0.566511325776661,0.241394903275527,6.17524690094418,0.194303277474135,1.0578937253162,0.396271203369269,0.119519919729544,4.96646408240702,7.56505837668969,9.35809324239019,10.6505912178397,5.63407493980076,8.63013932769096,10.7838979216068,12.4283782910425,4.84167602715595,7.47026908707981,9.37524860633077,10.8081170357008,5.35164784758213,7.5857196192414,8.73461313628825,9.227708022069,"site5"
"135",20240408,0.0743410906445579,0.105637038189007,0.0592173376891648,0.119237011475128,5.01047369217636,0.147186458846236,0.8377473814435,0.267788362698377,0.0641718376011416,9.27916328593431,0.151933448234175,1.19239752436955,0.262353305697946,0.0583236974648948,7.65734697001172,0.121040010140618,0.980936707325028,0.171968104657406,0.0331234096718497,6.22741560103081,0.140374970712296,0.936132659280005,0.242099451232854,0.0581420046157351,1.9430398346091,2.59330239311217,2.94258336898623,3.09260498602761,3.01849501897066,4.22593709946135,4.73944369803598,4.82199769482195,2.34589945556079,3.04501670947892,3.43958496338561,3.57584756272197,3.08240888765684,4.2153695531416,4.87060050919608,5.2357482924184,"site6"
"235",20240513,0.151855004512055,0.323248577200937,0.0942652996042576,0.201712741522007,6.16666445053742,0.131766501271945,0.879862835571421,0.231022720207817,0.0530158909705182,10.9310153980175,0.183934974782026,1.39015841427826,0.331651015149477,0.092610612523278,6.16243021968055,0.132507778359958,0.903472386435218,0.220531352701777,0.0491465421804418,5.85543737871732,0.147526138939977,0.944121523584715,0.255990890376886,0.0522148060722416,2.41164514312605,2.99773874444583,3.22217757532329,3.36154130295174,5.0169653215972,7.09277067743795,7.96748676349725,8.14479269972558,2.89893054225846,3.47225066113217,3.48707806286583,3.27487007926422,5.10178911900866,6.69523645736868,7.30303954455306,7.54850980104028,"site6"
"335",20240709,0.127506708164886,0.190612235876259,0.0956864612994902,0.12804274300757,5.430555030916,0.145231370916465,0.869828675223247,0.259463816081782,0.0598754494293765,7.54301918872256,0.149999363708755,1.06255364111878,0.254584575004045,0.0532137530141941,10.2300767048045,0.127619004439891,1.15735763823081,0.197227751647622,0.0411327684124566,7.86788040685057,0.142394488093174,1.07511892087563,0.228229975929173,0.0478111986542905,2.46577498990943,3.12808476284022,3.37189753143186,3.43680843489399,3.94534501925339,5.05928344373198,5.21137491558654,4.94522321127412,3.08452814976882,3.65378948192317,3.64912151305194,3.49811994075059,3.86462776025248,4.91969147912938,5.19463351340826,5.22681784558002,"site6"
"435",20240812,0.149580066805446,0.285087416681475,0.164760396980501,0.177169530732147,4.49343714378977,0.153310055471071,0.798528581801427,0.302654938443484,0.0816969173879281,10.1352440897443,0.160368685633885,1.27239851849986,0.284546315514617,0.0659497940879218,8.09318176691729,0.154730726700837,1.11145480119273,0.275935302291863,0.0736954436224009,8.95814853920644,0.138661518280417,1.15022064601828,0.211344414466091,0.0447821635534599,2.52156887449934,3.13950756468963,3.33155798941626,3.37590933551423,4.732141710777,6.52291080787979,7.18459183486841,7.22349833415366,3.22741804840959,4.23728423511591,4.55399706738706,4.51369949403717,4.80353964833523,6.03217538722473,6.15296276901988,5.93973478597786,"site6"
"136",20240408,0.0881285050739201,0.117294067604763,0.0689954338756942,0.120977821500934,3.97493672212221,0.143769385423049,0.644446066255121,0.394373403334131,0.137281995659502,4.97711474443952,0.18200000190809,0.791448605267005,0.489269201340103,0.183357910254949,3.9406955024597,0.126666548511882,0.63554371093283,0.276230570155917,0.0653404668202586,5.78720480922179,0.1556532759178,0.93076339313607,0.280284811812653,0.0678072337392463,3.36511950358058,4.69524417834592,5.39274760389744,5.8020912967367,4.21980682240766,6.08804616582587,7.15668152013565,7.77441645762693,2.75452695370672,3.6150140457206,4.13046008202253,4.38847190404166,3.27680199015971,4.64685038775264,5.48880548330282,5.9261050441798,"site7"
"236",20240513,0.225756920635557,0.412321431857566,0.143059146270819,0.200685320097979,4.09504094257717,0.159669419857974,0.651692659484811,0.494950033064674,0.199604305893879,5.0701502157263,0.201902538700109,0.807488985282546,0.595598536141723,0.249549982910486,3.77895520013291,0.146154328394482,0.608241148338608,0.392061803710251,0.133375468880235,5.45475853389868,0.165973239062701,0.93485008477167,0.311703172869572,0.0777316185424988,5.89084479608086,8.19057111537398,9.4956842013255,10.2692128468354,7.51751503866392,10.703237048722,12.3393883946141,13.148665875126,4.49871389963168,5.94730618221574,6.64592840656856,7.05164344409328,5.38749595682546,7.64981483899901,9.09637458743622,9.98161375238152,"site7"
"336",20240709,0.234643052172962,0.336300633190769,0.152657555343746,0.193143123553584,4.3947139360118,0.17792677187795,0.713105284288065,0.560397419198245,0.232943647527983,6.64731669849827,0.199237655187718,0.872714660745697,0.574925670490007,0.226708958906938,2.96156598885223,0.145607135332399,0.578855292091438,0.371512503932312,0.113287732002518,3.65129212085167,0.173016775039717,0.765635430706887,0.400007318148228,0.128870990341493,5.91719521044262,8.47429262619563,9.82009618471577,10.4878645756484,7.13088425416818,9.96265788153025,11.3704888065975,12.0351549723899,4.13269004791371,5.7277245215383,6.65469350975277,7.13934529866885,4.65851688979658,6.5779644055166,7.62944167614349,8.14457493742527,"site7"
"436",20240812,0.251806405369683,0.400391223117618,0.251258916450821,0.189049256504746,3.91969166057144,0.167831363695332,0.663713513458826,0.534907883849415,0.223205947874232,4.40183168225024,0.198318910980768,0.761970890065193,0.579025822254921,0.242562930503511,4.64407141528741,0.18378101411351,0.727796270245203,0.54481392019181,0.223260768165014,3.70404394474146,0.171939787542291,0.736799818431216,0.391660269335759,0.11930088493376,5.88832143555151,8.24604926634005,9.49902188036519,10.1229278491298,7.38900820300088,10.2843394397024,11.6829230444318,12.3791959873355,6.05663442516677,8.50841399719878,9.74137480011762,10.3244371557153,5.34694917508235,7.15526034548056,7.99812978193065,8.35242255581688,"site7"
"137",20240408,0.0759563852637553,0.107211253065293,0.0750760786667969,0.122311017821188,4.02937900526846,0.157248789206037,0.707086478702475,0.368788078063966,0.112252033275795,4.91763030849414,0.168991311366538,0.853697575782644,0.358355960152055,0.0996511696325768,3.74182121530662,0.133283197655118,0.68684983492849,0.247671328310702,0.0573851357732303,6.3905731300273,0.151134691019208,0.982022755753627,0.258672486273501,0.0644265183901529,3.05793662061071,4.30104850617084,4.99188136319785,5.31382194347237,3.71202623226566,5.22197634821222,6.09409642014025,6.53231546864849,2.81847958109676,3.69260169120325,4.14132741301629,4.32257651875749,3.72293423308734,5.34090432363672,6.41917791996757,7.12133889068441,"site8"
"237",20240513,0.193401827727708,0.320524472363882,0.134354372466394,0.165693068675502,6.12458196185253,0.201653577335655,0.975899065622754,0.489865090525438,0.169886280188267,6.05411986116987,0.204240983703849,1.03726415983477,0.447459745137255,0.143334744156736,3.75650562508787,0.150949871148068,0.721929020240182,0.302181441489474,0.0779344328994579,5.22196106817157,0.15377592349955,0.878986324976562,0.295374056959453,0.0760967191355236,5.8328903384095,8.39833445100952,9.89823994281578,10.6662990017545,6.32993211851664,9.22623053566733,10.9326911437893,11.8024597669946,3.71236336191213,5.06375837303016,5.74389207697301,5.97597327112787,4.79077658234951,6.54634178116303,7.69591127470114,8.53309990739329,"site8"
"337",20240709,0.184335689609848,0.271214108981619,0.129985616299005,0.138913212314582,5.44912958170348,0.191648271110215,0.846646353384856,0.52910461811641,0.197253933458235,6.0377167600423,0.215290852935138,0.973037667991159,0.565944982526195,0.216742496891227,4.28974197304232,0.153224480071115,0.737539235151527,0.343508221403901,0.0980044735559489,5.39192290806034,0.18715141036116,0.972191457263827,0.39691626055009,0.128127094694837,5.91077741891843,8.40079921574277,9.6033325486968,10.1586401956827,6.83571873689814,9.61670484832672,11.0667067705637,11.711965723591,4.20866770973512,5.62107240405663,6.20296751595671,6.31367064202266,4.38406424681167,6.05305509983986,6.96446351772298,7.43956055511488,"site8"
"437",20240812,0.200388255038552,0.330961338646552,0.214250754156556,0.179725366200766,5.54308991027903,0.19727106767447,0.900311695681817,0.515543171318456,0.184615659814485,6.50699642414607,0.203386581015103,1.04369034704413,0.482022596392237,0.166042032280533,5.03022974680386,0.194647861534924,0.889402876968597,0.464326615926503,0.155938814510324,5.84205952866642,0.165741087424709,0.967373246518094,0.323061710955274,0.0835718630676866,5.7766294669552,8.43668257270907,10.0440451520413,11.0551343085487,6.58120110962483,9.47409844497723,11.1035290183847,11.995604444746,5.44122028376304,8.01234913081333,9.64080816124337,10.6305484253394,5.33227075953349,7.2597286830986,8.16557998330579,8.62760145376526,"site8"
"138",20240408,0.101090391728214,0.149250008280219,0.0694198113569805,0.119034526677437,6.7808821761148,0.181449147942034,0.837620065078649,0.452332434592165,0.154240758127228,7.50013803201096,0.194296639428364,0.940212234938035,0.485563647744235,0.171885729456502,6.81138012327823,0.152120513983687,0.810786644918818,0.332690619008292,0.0972577315893247,5.41931287098841,0.162744637404995,0.870908536517938,0.3328275497918,0.089611587484197,4.27572785197492,5.72728445572058,6.43861757378829,6.83574945626067,5.66864302660418,7.75189442477784,8.70556886185395,9.12669340999203,3.76377004652707,4.75455935217743,5.2328198674229,5.51915297015194,3.93905224601233,5.77061958042022,6.85592696270721,7.40303339785211,"site9"
"238",20240513,0.221278969568823,0.382870575612211,0.114921676626682,0.150643958977935,6.3567944015532,0.206943505236348,0.926363322784,0.540346315120281,0.205971856397201,7.31672276490204,0.221851624237933,1.02924467661187,0.59214955430318,0.233073315311197,4.52178692844669,0.165154833188485,0.737938701239042,0.404214944512679,0.126362215711432,4.55462927937118,0.175134937870988,0.831832042751468,0.369288228206917,0.10510371961823,7.50694958662721,10.0699482758166,11.1060601895663,11.3894227339279,9.16400143211229,12.6058964566927,14.1503322264877,14.6294713665917,4.99589929457543,6.71017772692111,7.57208308778925,8.04114850082392,5.09711122125254,7.28308355636572,8.73310528382876,9.75445455994388,"site9"
"338",20240709,0.197150361645381,0.295031568765776,0.10156023763156,0.145356775411765,5.43361794748719,0.205212453027386,0.889744875109701,0.590654423742683,0.238356206905417,5.6627451974342,0.218891506551335,0.941868983292411,0.606902749257065,0.246458430264002,4.32451616706558,0.167046868668358,0.767129422110547,0.396623749088333,0.116506120600902,4.33905326633812,0.185907358605292,0.808398045157048,0.453919675117112,0.148153989300823,6.51194876919668,8.96192454313979,10.1585876934468,10.8107878587606,7.90083924736869,10.8018739634424,12.0855313158835,12.6127356221956,4.58405263937144,6.01522481632448,6.69258983792549,7.12239298131423,4.9992787830451,7.04287689661875,8.28113765855708,9.08092651387533,"site9"
"438",20240812,0.235886245773362,0.436887077257544,0.269212130153623,0.196081991892136,6.28555949764266,0.211316507561507,0.895517807469089,0.631576836588112,0.270003239388,6.56148606632201,0.229418633937135,0.942854887324301,0.679290434479021,0.293358663263597,5.7547297583485,0.213433191804531,0.878155435848639,0.616987740154374,0.263110948950751,4.52507148666678,0.198084716714546,0.874112076745426,0.4491100621709,0.141952855986819,7.44300521507642,10.2964325900383,11.6460480302558,12.1833893814008,9.22231536334304,12.5768733271935,14.1429528509914,14.7362507795946,7.04556292580538,9.97459448689014,11.4794481125939,12.1882164472088,5.53404058602883,7.87511687994845,9.38058505012192,10.3684261057044,"site9"
